EXPENSE_YEAR,EXPENSE_MONTH,ORGANIZATION_CODE,EXPENSE_TYPE_CODE,EXPENSE_PLAN_TOTAL
2019,5,8730,1,6000.00
2019,5,8740,1,20000.00
2019,5,8760,1,4000.00
2019,5,8810,1,20000.00
2019,5,8820,1,20000.00
2019,6,1710,1,4000.00
2019,6,1720,1,5000.00
2019,6,1730,1,5000.00
2019,6,1740,1,20000.00
2019,6,1760,1,4000.00
2019,6,1810,1,40000.00
2019,6,1820,1,20000.00
2019,6,4710,1,4000.00
2019,6,4720,1,8000.00
2019,6,4730,1,2000.00
2019,6,4740,1,11000.00
2019,6,4760,1,3000.00
2019,6,4810,1,20000.00
2019,6,4820,1,12000.00
2019,6,5710,1,4000.00
2019,6,5720,1,4000.00
2019,6,5730,1,4000.00
2019,6,5740,1,9000.00
2019,6,5810,1,9000.00
2019,6,5820,1,11000.00
2019,6,6710,1,1000.00
2019,6,6720,1,4000.00
2019,6,6730,1,5000.00
2019,6,6740,1,12000.00
2019,6,6760,1,3000.00
2019,6,6810,1,20000.00
2019,6,6820,1,10000.00
2019,6,7710,1,2000.00
2019,6,7720,1,5000.00
2019,6,7730,1,4000.00
2019,6,7740,1,6000.00
2019,6,7810,1,11000.00
2019,6,7820,1,10000.00
2019,6,8710,1,9000.00
2019,6,8720,1,8000.00
2019,6,8730,1,6000.00
2019,6,8740,1,20000.00
2019,6,8760,1,4000.00
2019,6,8810,1,14000.00
2019,6,8820,1,20000.00
2019,7,1710,1,4000.00
2019,7,1720,1,5000.00
2019,7,1730,1,4000.00
2019,7,1740,1,20000.00
2019,7,1760,1,4000.00
2019,7,1810,1,40000.00
2019,7,1820,1,20000.00
2019,7,4710,1,5000.00
2019,7,4720,1,10000.00
2019,7,4730,1,2000.00
2019,7,4740,1,12000.00
2019,7,4760,1,3000.00
2019,7,4810,1,20000.00
2019,7,4820,1,11000.00
2019,7,5710,1,4000.00
2019,7,5720,1,4000.00
2019,7,5730,1,4000.00
2019,7,5740,1,11000.00
2019,7,5810,1,9000.00
2019,7,5820,1,10000.00
2019,7,6710,1,4000.00
2019,7,6720,1,4000.00
2019,7,6730,1,4000.00
2019,7,6740,1,13000.00
2019,7,6760,1,4000.00
2019,7,6810,1,20000.00
2019,7,6820,1,9000.00
2019,7,7710,1,2000.00
2019,7,7720,1,5000.00
2019,7,7730,1,3000.00
2019,7,7740,1,6000.00
2019,7,7810,1,10000.00
2019,7,7820,1,12000.00
2019,7,8710,1,8000.00
2019,7,8720,1,8000.00
2019,7,8730,1,5000.00
2019,7,8740,1,15000.00
2019,7,8760,1,4000.00
2019,7,8810,1,15000.00
2019,7,8820,1,20000.00
2019,8,1710,1,4000.00
2019,8,1720,1,5000.00
2019,8,1730,1,4000.00
2019,8,1740,1,20000.00
2019,8,1760,1,3000.00
2019,8,1810,1,40000.00
2019,8,1820,1,20000.00
2019,8,4710,1,6000.00
2019,8,4720,1,12000.00
2019,8,4730,1,2000.00
2019,8,4740,1,13000.00
2019,8,4760,1,3000.00
2019,8,4810,1,20000.00
2019,8,4820,1,12000.00
2019,8,5710,1,5000.00
2019,8,5720,1,5000.00
2019,8,5730,1,4000.00
2019,8,5740,1,11000.00
2019,8,5810,1,12000.00
2019,8,5820,1,11000.00
2019,8,6710,1,4000.00
2019,8,6720,1,5000.00
2019,8,6730,1,6000.00
2019,8,6740,1,14000.00
2019,8,6760,1,4000.00
2019,8,6810,1,20000.00
2019,8,6820,1,10000.00
2019,8,7710,1,2000.00
2019,8,7720,1,5000.00
2019,8,7730,1,5000.00
2019,8,7740,1,6000.00
2019,8,7760,1,1000.00
2019,8,7810,1,12000.00
2019,8,7820,1,14000.00
2019,8,8710,1,8000.00
2019,8,8720,1,9000.00
2019,8,8730,1,5000.00
2019,8,8740,1,20000.00
2019,8,8760,1,3000.00
2019,8,8810,1,20000.00
2019,8,8820,1,20000.00
2019,9,1710,1,4000.00
2019,9,1720,1,5000.00
2019,9,1730,1,4000.00
2019,9,1740,1,20000.00
2019,9,1760,1,4000.00
2019,9,1810,1,40000.00
2019,9,1820,1,20000.00
2019,9,4710,1,3000.00
2019,9,4720,1,10000.00
2019,9,4730,1,3000.00
2019,9,4740,1,12000.00
2019,9,4760,1,3000.00
2019,9,4810,1,20000.00
2019,9,4820,1,11000.00
2019,9,5710,1,4000.00
2019,9,5720,1,5000.00
2019,9,5730,1,4000.00
2019,9,5740,1,8000.00
2019,9,5810,1,11000.00
2019,9,5820,1,10000.00
2019,9,6710,1,3000.00
2019,9,6720,1,5000.00
2019,9,6730,1,5000.00
2019,9,6740,1,12000.00
2019,9,6760,1,4000.00
2019,9,6810,1,20000.00
2019,9,6820,1,10000.00
2019,9,7710,1,2000.00
2019,9,7720,1,4000.00
2019,9,7730,1,4000.00
2019,9,7740,1,6000.00
2019,9,7760,1,2000.00
2019,9,7810,1,10000.00
2019,9,7820,1,12000.00
2019,9,8710,1,8000.00
2019,9,8720,1,6000.00
2019,9,8730,1,6000.00
2019,9,8740,1,20000.00
2019,9,8760,1,2000.00
2019,9,8810,1,14000.00
2019,9,8820,1,20000.00
2019,10,1710,1,4000.00
2019,10,1720,1,5000.00
2019,10,1730,1,4000.00
2019,10,1740,1,20000.00
2019,10,1760,1,5000.00
2019,10,1810,1,40000.00
2019,10,1820,1,20000.00
2019,10,4710,1,4000.00
2019,10,4720,1,11000.00
2019,10,4730,1,3000.00
2019,10,4740,1,13000.00
2019,10,4760,1,3000.00
2019,10,4810,1,20000.00
2019,10,4820,1,12000.00
2019,10,5710,1,4000.00
2019,10,5720,1,5000.00
2019,10,5730,1,2000.00
2019,10,5740,1,10000.00
2019,10,5810,1,12000.00
2019,10,5820,1,8000.00
2019,10,6710,1,4000.00
2019,10,6720,1,4000.00
2019,10,6730,1,5000.00
2019,10,6740,1,13000.00
2019,10,6760,1,3000.00
2019,10,6810,1,20000.00
2019,10,6820,1,9000.00
2019,10,7710,1,2000.00
2019,10,7720,1,5000.00
2019,10,7730,1,5000.00
2019,10,7740,1,6000.00
2019,10,7760,1,2000.00
2019,10,7810,1,11000.00
2019,10,7820,1,12000.00
2019,10,8710,1,9000.00
2019,10,8720,1,8000.00
2019,10,8730,1,6000.00
2019,10,8740,1,20000.00
2019,10,8760,1,4000.00
2019,10,8810,1,14000.00
2019,10,8820,1,20000.00
2019,11,1710,1,4000.00
2019,11,1720,1,4000.00
2019,11,1730,1,4000.00
2019,11,1740,1,20000.00
2019,11,1760,1,5000.00
2019,11,1810,1,40000.00
2019,11,1820,1,20000.00
2019,11,4710,1,4000.00
2019,11,4720,1,10000.00
2019,11,4730,1,4000.00
2019,11,4740,1,12000.00
2019,11,4760,1,4000.00
2019,11,4810,1,20000.00
2019,11,4820,1,10000.00
2019,11,5710,1,5000.00
2019,11,5720,1,5000.00
2019,11,5730,1,4000.00
2019,11,5740,1,12000.00
2019,11,5810,1,9000.00
2019,11,5820,1,9000.00
2019,11,6710,1,4000.00
2019,11,6720,1,5000.00
2019,11,6730,1,4000.00
2019,11,6740,1,9000.00
2019,11,6760,1,3000.00
2019,11,6810,1,20000.00
2019,11,6820,1,8000.00
2019,11,7710,1,2000.00
2019,11,7720,1,6000.00
2019,11,7730,1,3000.00
2019,11,7740,1,6000.00
2019,11,7760,1,2000.00
2019,11,7810,1,8000.00
2019,11,7820,1,12000.00
2019,11,8710,1,6000.00
2019,11,8720,1,8000.00
2019,11,8730,1,7000.00
2019,11,8740,1,20000.00
2019,11,8760,1,4000.00
2019,11,8810,1,20000.00
2019,11,8820,1,20000.00
2019,12,1710,1,4000.00
2019,12,1720,1,5000.00
2019,12,1730,1,4000.00
2019,12,1740,1,20000.00
2019,12,1760,1,4000.00
2019,12,1810,1,40000.00
2019,12,1820,1,20000.00
2019,12,4710,1,3000.00
2019,12,4720,1,10000.00
2019,12,4730,1,4000.00
2019,12,4740,1,12000.00
2019,12,4760,1,3000.00
2019,12,4810,1,20000.00
2019,12,4820,1,11000.00
2019,12,5710,1,4000.00
2019,12,5720,1,4000.00
2019,12,5730,1,4000.00
2019,12,5740,1,9000.00
2019,12,5810,1,10000.00
2019,12,5820,1,10000.00
2019,12,6710,1,4000.00
2019,12,6720,1,4000.00
2019,12,6730,1,5000.00
2019,12,6740,1,12000.00
2019,12,6760,1,4000.00
2019,12,6810,1,20000.00
2019,12,6820,1,10000.00
2019,12,7710,1,2000.00
2019,12,7720,1,5000.00
2019,12,7730,1,5000.00
2019,12,7740,1,6000.00
2019,12,7760,1,2000.00
2019,12,7810,1,10000.00
2019,12,7820,1,12000.00
2019,12,8710,1,8000.00
2019,12,8720,1,8000.00
2019,12,8730,1,6000.00
2019,12,8740,1,20000.00
2019,12,8760,1,3000.00
2019,12,8810,1,20000.00
2019,12,8820,1,20000.00
2020,1,1710,1,4000.00
2020,1,1720,1,6000.00
2017,8,5820,4,2000.00
2017,8,6700,4,5000.00
2017,8,6720,4,1000.00
2017,8,6740,4,2000.00
2017,8,6750,4,1000.00
2017,8,6760,4,1000.00
2017,8,6810,4,1000.00
2017,8,6820,4,300.00
2017,8,7700,4,3000.00
2017,8,7710,4,1000.00
2017,8,7720,4,400.00
2017,8,7730,4,1000.00
2017,8,7740,4,1000.00
2017,8,7760,4,1000.00
2017,8,7800,4,1000.00
2017,8,7810,4,1000.00
2017,8,7820,4,200.00
2017,8,8710,4,1000.00
2017,8,8720,4,4000.00
2017,8,8730,4,1000.00
2017,8,8740,4,2000.00
2017,8,8750,4,4000.00
2017,8,8760,4,1000.00
2017,8,8800,4,1000.00
2017,8,8810,4,2000.00
2017,8,8820,4,1000.00
2017,9,006,4,3000.00
2017,9,007,4,200.00
2017,9,015,4,2000.00
2017,9,017,4,1000.00
2017,9,018,4,1000.00
2017,9,019,4,1000.00
2017,9,020,4,1000.00
2017,9,021,4,1000.00
2017,9,022,4,200.00
2017,9,023,4,1000.00
2017,9,024,4,400.00
2017,9,026,4,1000.00
2017,9,030,4,200.00
2017,9,031,4,300.00
2017,9,032,4,2000.00
2017,9,033,4,1000.00
2017,9,034,4,1000.00
2017,9,035,4,300.00
2017,9,036,4,2000.00
2017,9,039,4,300.00
2017,9,040,4,1000.00
2017,9,1700,4,2000.00
2017,9,1710,4,1000.00
2017,9,1720,4,1000.00
2017,9,1730,4,4000.00
2017,9,1740,4,6000.00
2017,9,1750,4,100.00
2017,9,1760,4,100.00
2017,9,1800,4,4000.00
2017,9,1810,4,1000.00
2017,9,1820,4,1000.00
2017,9,4710,4,1000.00
2017,9,4730,4,300.00
2017,9,4740,4,4000.00
2017,9,4750,4,500.00
2017,9,4760,4,2000.00
2017,9,4800,4,300.00
2017,9,4810,4,400.00
2017,9,4820,4,3000.00
2017,9,5710,4,1000.00
2017,9,5740,4,1000.00
2017,9,5750,4,500.00
2017,9,5760,4,400.00
2017,9,5810,4,100.00
2017,9,6700,4,400.00
2017,9,6730,4,2000.00
2017,9,6740,4,2000.00
2017,9,6750,4,1000.00
2017,9,6760,4,3000.00
2017,9,6800,4,1000.00
2017,9,6810,4,1000.00
2017,9,6820,4,1000.00
2017,9,7710,4,300.00
2017,9,7720,4,1000.00
2017,9,7740,4,4000.00
2017,9,7750,4,1000.00
2017,9,7760,4,1000.00
2017,9,7800,4,1000.00
2017,9,7820,4,500.00
2017,9,8710,4,300.00
2016,2,5750,3,100.00
2016,2,5760,3,200.00
2016,2,6700,3,1000.00
2016,2,6720,3,1000.00
2016,2,6740,3,2000.00
2016,2,6750,3,200.00
2019,4,6730,25,1000.00
2019,4,6740,25,2000.00
2019,4,6750,25,1000.00
2019,4,6760,25,1000.00
2019,4,6800,25,1000.00
2019,4,6810,25,1000.00
2019,4,6820,25,1000.00
2019,4,7700,25,1000.00
2019,4,7710,25,400.00
2019,4,7720,25,1000.00
2019,4,7730,25,1000.00
2019,4,7740,25,2000.00
2019,4,7750,25,1000.00
2019,4,7760,25,1000.00
2019,4,7800,25,1000.00
2019,4,7810,25,1000.00
2019,4,7820,25,1000.00
2019,4,8700,25,1000.00
2019,4,8710,25,500.00
2019,4,8720,25,1000.00
2019,4,8730,25,1000.00
2019,4,8740,25,3000.00
2019,4,8750,25,1000.00
2019,4,8760,25,1000.00
2019,4,8800,25,1000.00
2019,4,8810,25,1000.00
2019,4,8820,25,1000.00
2019,5,006,25,1000.00
2019,5,007,25,1000.00
2019,5,009,25,1000.00
2019,5,013,25,1000.00
2019,5,014,25,1000.00
2019,5,015,25,1000.00
2019,5,017,25,1000.00
2019,5,018,25,1000.00
2019,5,019,25,1000.00
2019,5,020,25,1000.00
2019,5,021,25,1000.00
2019,5,022,25,1000.00
2019,5,023,25,1000.00
2019,5,024,25,1000.00
2019,5,025,25,1000.00
2019,5,026,25,1000.00
2019,5,028,25,1000.00
2019,5,029,25,1000.00
2019,5,030,25,1000.00
2019,5,031,25,1000.00
2019,5,032,25,1000.00
2019,5,033,25,1000.00
2019,5,034,25,2000.00
2019,5,035,25,1000.00
2019,5,036,25,1000.00
2019,5,037,25,1000.00
2019,5,038,25,1000.00
2019,5,039,25,1000.00
2019,5,040,25,7000.00
2019,5,1700,25,2000.00
2019,5,1710,25,400.00
2019,5,1720,25,1000.00
2019,5,1730,25,1000.00
2019,5,1740,25,3000.00
2019,5,1750,25,1000.00
2019,5,1760,25,1000.00
2019,5,1800,25,1000.00
2019,5,1810,25,2000.00
2019,5,1820,25,1000.00
2019,5,4700,25,1000.00
2019,5,4710,25,300.00
2019,5,4720,25,1000.00
2019,5,4730,25,1000.00
2019,5,4740,25,2000.00
2019,5,4750,25,1000.00
2019,5,4760,25,1000.00
2019,5,4800,25,1000.00
2019,5,4810,25,1000.00
2019,5,4820,25,1000.00
2019,5,5700,25,1000.00
2019,5,5710,25,400.00
2019,5,5720,25,1000.00
2019,5,5730,25,1000.00
2019,5,5740,25,2000.00
2019,5,5750,25,1000.00
2019,5,5760,25,1000.00
2019,5,5800,25,1000.00
2019,5,5810,25,1000.00
2019,5,5820,25,1000.00
2019,5,6700,25,1000.00
2019,5,6710,25,300.00
2019,5,6720,25,1000.00
2019,5,6730,25,1000.00
2019,5,6740,25,3000.00
2019,5,6750,25,1000.00
2019,5,6760,25,1000.00
2019,5,6800,25,1000.00
2019,5,6810,25,1000.00
2019,5,6820,25,1000.00
2019,5,7700,25,1000.00
2019,5,7710,25,400.00
2019,5,7720,25,1000.00
2019,5,7730,25,1000.00
2020,3,7760,25,1000.00
2020,3,7800,25,1000.00
2020,3,7810,25,1000.00
2020,3,7820,25,1000.00
2020,3,8700,25,1000.00
2020,3,8710,25,1000.00
2020,3,8720,25,1000.00
2020,3,8730,25,1000.00
2020,3,8740,25,3000.00
2020,3,8750,25,1000.00
2020,3,8760,25,1000.00
2020,3,8800,25,1000.00
2020,3,8810,25,1000.00
2020,3,8820,25,1000.00
2020,4,006,25,1000.00
2020,4,007,25,2000.00
2020,4,009,25,2000.00
2020,4,013,25,1000.00
2020,4,014,25,1000.00
2020,4,015,25,1000.00
2020,4,017,25,1000.00
2020,4,018,25,1000.00
2020,4,019,25,1000.00
2020,4,020,25,2000.00
2020,4,021,25,2000.00
2020,4,022,25,1000.00
2020,4,023,25,1000.00
2020,4,024,25,1000.00
2020,4,025,25,1000.00
2020,4,026,25,1000.00
2020,4,028,25,1000.00
2020,4,029,25,1000.00
2020,4,030,25,1000.00
2020,4,031,25,1000.00
2020,4,032,25,2000.00
2020,4,033,25,2000.00
2020,4,034,25,2000.00
2020,4,035,25,1000.00
2020,4,036,25,1000.00
2020,4,037,25,1000.00
2020,4,038,25,1000.00
2020,4,039,25,1000.00
2020,4,040,25,9000.00
2020,4,1700,25,2000.00
2020,4,1710,25,400.00
2020,4,1720,25,1000.00
2020,4,1730,25,1000.00
2020,4,1740,25,3000.00
2020,4,1750,25,1000.00
2020,4,1760,25,1000.00
2020,4,1800,25,1000.00
2020,4,1810,25,2000.00
2020,4,1820,25,1000.00
2019,5,033,23,5000.00
2019,5,034,23,6000.00
2019,5,035,23,5000.00
2019,5,036,23,3000.00
2019,5,037,23,4000.00
2019,5,038,23,4000.00
2019,5,039,23,3000.00
2019,5,040,23,20000.00
2019,5,1700,23,8000.00
2019,5,1710,23,1000.00
2019,5,1720,23,3000.00
2019,5,1730,23,3000.00
2019,5,1740,23,11000.00
2019,5,1750,23,3000.00
2019,5,1760,23,4000.00
2019,5,1800,23,4000.00
2019,5,1810,23,8000.00
2019,5,1820,23,5000.00
2019,2,018,4,1000.00
2019,2,019,4,1000.00
2019,2,020,4,2000.00
2019,2,021,4,1000.00
2019,2,023,4,100.00
2019,2,024,4,400.00
2019,2,025,4,300.00
2019,2,026,4,400.00
2019,2,028,4,100.00
2019,2,029,4,1000.00
2019,2,031,4,200.00
2019,2,032,4,2000.00
2019,2,033,4,1000.00
2019,2,034,4,3000.00
2019,2,035,4,1000.00
2019,2,036,4,1000.00
2019,2,037,4,500.00
2019,2,038,4,200.00
2019,2,039,4,1000.00
2019,2,040,4,4000.00
2019,2,1700,4,1000.00
2019,2,1710,4,1000.00
2019,2,1720,4,200.00
2019,2,1730,4,2000.00
2019,2,1740,4,4000.00
2019,2,1750,4,100.00
2019,2,1760,4,300.00
2019,2,1800,4,2000.00
2019,2,1810,4,1000.00
2019,2,1820,4,3000.00
2019,2,4720,4,200.00
2019,2,4740,4,1000.00
2019,2,4750,4,1000.00
2019,2,4760,4,400.00
2019,2,4810,4,1000.00
2019,2,4820,4,1000.00
2019,2,5710,4,400.00
2019,2,5730,4,300.00
2019,2,5740,4,2000.00
2019,2,5750,4,100.00
2019,2,5760,4,1000.00
2019,2,5800,4,400.00
2019,2,5810,4,1000.00
2019,2,5820,4,400.00
2019,2,6720,4,1000.00
2019,2,6730,4,2000.00
2019,2,6740,4,2000.00
2019,2,6750,4,1000.00
2019,2,6760,4,1000.00
2019,2,6800,4,3000.00
2019,2,6810,4,400.00
2019,2,6820,4,200.00
2019,2,7710,4,300.00
2019,2,7720,4,1000.00
2019,2,7730,4,1000.00
2019,2,7740,4,2000.00
2019,2,7750,4,1000.00
2019,2,7760,4,300.00
2019,2,7810,4,200.00
2019,2,7820,4,200.00
2019,2,8700,4,1000.00
2019,2,8710,4,1000.00
2019,2,8720,4,200.00
2019,2,8740,4,4000.00
2019,2,8750,4,1000.00
2019,2,8760,4,2000.00
2019,2,8800,4,1000.00
2019,2,8810,4,200.00
2019,2,8820,4,1000.00
2019,3,009,4,1000.00
2019,3,013,4,1000.00
2019,3,014,4,1000.00
2019,3,015,4,2000.00
2019,3,018,4,400.00
2019,3,019,4,1000.00
2019,3,020,4,400.00
2019,3,021,4,100.00
2019,3,022,4,2000.00
2019,3,023,4,1000.00
2019,3,025,4,1000.00
2019,3,026,4,1000.00
2019,3,028,4,1000.00
2019,3,030,4,400.00
2019,3,031,4,1000.00
2019,3,032,4,1000.00
2019,3,033,4,200.00
2019,3,034,4,200.00
2019,3,035,4,1000.00
2019,3,036,4,1000.00
2019,3,037,4,200.00
2019,3,038,4,1000.00
2019,3,039,4,1000.00
2019,3,040,4,7000.00
2019,3,1700,4,3000.00
2019,3,1710,4,300.00
2019,3,1730,4,1000.00
2019,3,1740,4,5000.00
2019,3,1750,4,2000.00
2019,3,1760,4,1000.00
2019,3,1810,4,2000.00
2019,3,1820,4,1000.00
2019,3,4700,4,1000.00
2019,3,4710,4,1000.00
2019,3,4720,4,1000.00
2019,3,4730,4,100.00
2019,3,4740,4,3000.00
2019,3,4750,4,2000.00
2019,3,4760,4,400.00
2019,3,4800,4,2000.00
2019,3,4810,4,2000.00
2019,3,4820,4,300.00
2019,3,5700,4,1000.00
2019,3,5710,4,300.00
2019,3,5720,4,4000.00
2019,3,5730,4,2000.00
2019,3,5740,4,4000.00
2019,3,5750,4,1000.00
2019,3,5760,4,1000.00
2019,3,5800,4,3000.00
2019,3,5810,4,1000.00
2019,3,5820,4,2000.00
2019,3,6700,4,3000.00
2019,3,6710,4,1000.00
2019,3,6720,4,6000.00
2019,3,6730,4,1000.00
2019,3,6740,4,2000.00
2019,3,6750,4,100.00
2019,3,6760,4,2000.00
2019,3,6800,4,1000.00
2019,3,6810,4,1000.00
2019,3,6820,4,300.00
2019,3,7710,4,1000.00
2019,3,7720,4,1000.00
2019,3,7730,4,200.00
2019,3,7740,4,2000.00
2019,3,7750,4,200.00
2019,3,7760,4,1000.00
2019,3,7800,4,5000.00
2019,3,7810,4,1000.00
2019,3,7820,4,300.00
2019,3,8710,4,1000.00
2019,3,8720,4,2000.00
2019,3,8730,4,4000.00
2019,3,8740,4,3000.00
2019,3,8750,4,2000.00
2019,3,8760,4,200.00
2019,3,8800,4,4000.00
2019,3,8810,4,3000.00
2019,3,8820,4,200.00
2019,4,006,4,1000.00
2019,4,007,4,1000.00
2019,4,009,4,100.00
2019,4,013,4,1000.00
2019,4,014,4,1000.00
2019,4,015,4,1000.00
2019,4,017,4,200.00
2019,4,018,4,2000.00
2019,4,019,4,400.00
2019,4,020,4,1000.00
2019,4,021,4,1000.00
2019,4,022,4,100.00
2019,4,024,4,200.00
2019,4,026,4,2000.00
2019,4,028,4,400.00
2016,12,7730,21,2000.00
2016,12,7740,21,4000.00
2016,12,7750,21,2000.00
2016,12,7760,21,2000.00
2016,12,7800,21,2000.00
2016,12,7810,21,1000.00
2016,12,7820,21,1000.00
2016,12,8700,21,2000.00
2016,12,8710,21,1000.00
2016,12,8720,21,2000.00
2016,12,8730,21,2000.00
2016,12,8740,21,5000.00
2016,12,8750,21,2000.00
2016,12,8760,21,2000.00
2016,12,8800,21,2000.00
2016,12,8810,21,1000.00
2016,12,8820,21,2000.00
2017,1,006,21,3000.00
2017,1,007,21,2000.00
2017,1,009,21,2000.00
2017,1,013,21,2000.00
2017,1,014,21,2000.00
2017,1,015,21,2000.00
2017,1,017,21,2000.00
2017,1,018,21,2000.00
2017,1,019,21,3000.00
2017,1,020,21,3000.00
2017,1,021,21,3000.00
2017,1,022,21,2000.00
2017,1,023,21,2000.00
2017,1,024,21,2000.00
2017,1,025,21,2000.00
2017,1,026,21,2000.00
2017,1,029,21,2000.00
2017,1,030,21,2000.00
2017,1,031,21,2000.00
2017,1,032,21,3000.00
2017,1,033,21,3000.00
2017,1,034,21,4000.00
2017,1,035,21,2000.00
2017,1,036,21,2000.00
2017,1,039,21,2000.00
2017,1,040,21,10000.00
2017,1,1700,21,5000.00
2017,1,1710,21,1000.00
2017,1,1720,21,2000.00
2017,1,1730,21,2000.00
2017,1,1740,21,7000.00
2017,1,1750,21,2000.00
2017,1,1760,21,3000.00
2017,1,1800,21,3000.00
2017,1,1810,21,5000.00
2017,1,1820,21,3000.00
2017,1,4700,21,2000.00
2017,1,4710,21,1000.00
2017,1,4720,21,1000.00
2017,1,4730,21,1000.00
2017,1,4740,21,3000.00
2017,1,4750,21,2000.00
2017,1,4760,21,1000.00
2017,1,4800,21,2000.00
2017,1,4810,21,1000.00
2017,1,4820,21,1000.00
2017,1,5700,21,1000.00
2017,1,5710,21,1000.00
2017,1,5720,21,2000.00
2017,1,5730,21,1000.00
2017,1,5740,21,4000.00
2017,1,5750,21,2000.00
2017,1,5760,21,2000.00
2017,1,5800,21,2000.00
2017,1,5810,21,1000.00
2017,1,5820,21,1000.00
2017,1,6700,21,3000.00
2017,1,6720,21,2000.00
2017,1,6730,21,1000.00
2017,1,6740,21,5000.00
2017,1,6750,21,2000.00
2017,1,6760,21,3000.00
2017,1,6800,21,3000.00
2017,1,6810,21,1000.00
2017,1,6820,21,1000.00
2017,1,7700,21,1000.00
2017,1,7710,21,1000.00
2017,1,7720,21,2000.00
2017,1,7730,21,2000.00
2017,1,7740,21,4000.00
2017,1,7750,21,2000.00
2017,1,7760,21,2000.00
2017,1,7800,21,2000.00
2017,1,7810,21,1000.00
2017,1,7820,21,1000.00
2017,1,8700,21,2000.00
2017,1,8710,21,1000.00
2017,1,8720,21,2000.00
2017,1,8730,21,2000.00
2017,1,8740,21,5000.00
2017,1,8750,21,2000.00
2017,1,8760,21,2000.00
2017,1,8800,21,2000.00
2017,1,8810,21,1000.00
2017,1,8820,21,2000.00
2017,2,006,21,3000.00
2017,2,007,21,2000.00
2017,2,009,21,2000.00
2017,2,013,21,2000.00
2017,2,014,21,2000.00
2017,2,015,21,2000.00
2017,2,017,21,2000.00
2017,2,018,21,2000.00
2017,2,019,21,3000.00
2017,2,020,21,3000.00
2017,2,021,21,3000.00
2017,2,022,21,2000.00
2017,2,023,21,2000.00
2017,2,024,21,2000.00
2017,2,025,21,2000.00
2017,2,026,21,2000.00
2017,2,029,21,3000.00
2017,2,030,21,2000.00
2017,2,031,21,2000.00
2017,2,032,21,3000.00
2017,2,033,21,3000.00
2017,2,034,21,4000.00
2017,2,035,21,2000.00
2017,2,036,21,2000.00
2017,2,039,21,2000.00
2017,2,040,21,11000.00
2017,2,1700,21,5000.00
2017,2,1710,21,1000.00
2017,2,1720,21,2000.00
2017,2,1730,21,2000.00
2017,2,1740,21,7000.00
2017,2,1750,21,2000.00
2017,2,1760,21,3000.00
2017,2,1800,21,3000.00
2017,2,1810,21,5000.00
2017,2,1820,21,3000.00
2017,2,4700,21,2000.00
2017,2,4710,21,1000.00
2017,2,4720,21,1000.00
2017,2,4730,21,1000.00
2017,2,4740,21,3000.00
2017,2,4750,21,2000.00
2017,2,4760,21,1000.00
2017,2,4800,21,2000.00
2017,2,4810,21,2000.00
2017,2,4820,21,1000.00
2017,2,5700,21,1000.00
2017,2,5710,21,1000.00
2017,2,5720,21,2000.00
2017,2,5730,21,1000.00
2017,2,5740,21,3000.00
2017,2,5750,21,2000.00
2017,2,5760,21,2000.00
2017,2,5800,21,2000.00
2017,2,5810,21,1000.00
2017,2,5820,21,1000.00
2017,2,6700,21,2000.00
2017,2,6720,21,2000.00
2017,2,6730,21,1000.00
2017,2,6740,21,5000.00
2017,2,6750,21,2000.00
2017,2,6760,21,2000.00
2017,2,6800,21,3000.00
2017,2,6810,21,1000.00
2017,2,6820,21,1000.00
2017,2,7700,21,1000.00
2017,2,7710,21,1000.00
2017,2,7720,21,2000.00
2017,2,7730,21,2000.00
2017,2,7740,21,4000.00
2017,2,7750,21,2000.00
2017,2,7760,21,2000.00
2017,2,7800,21,2000.00
2017,2,7810,21,1000.00
2017,2,7820,21,1000.00
2017,2,8700,21,2000.00
2017,2,8710,21,1000.00
2017,2,8720,21,2000.00
2017,2,8730,21,2000.00
2017,2,8740,21,5000.00
2017,2,8750,21,2000.00
2017,2,8760,21,2000.00
2017,2,8800,21,2000.00
2017,2,8810,21,1000.00
2017,2,8820,21,2000.00
2017,3,006,21,3000.00
2017,3,007,21,2000.00
2017,3,009,21,3000.00
2017,3,013,21,2000.00
2017,3,014,21,2000.00
2017,3,015,21,2000.00
2017,3,017,21,2000.00
2017,3,018,21,2000.00
2017,3,019,21,3000.00
2017,3,020,21,3000.00
2017,3,021,21,2000.00
2017,3,022,21,2000.00
2017,3,023,21,2000.00
2017,3,024,21,2000.00
2017,3,025,21,2000.00
2017,3,026,21,2000.00
2017,3,029,21,2000.00
2017,3,030,21,2000.00
2017,3,031,21,2000.00
2017,3,032,21,3000.00
2017,3,033,21,3000.00
2017,3,034,21,4000.00
2017,3,035,21,2000.00
2017,3,036,21,2000.00
2017,3,039,21,2000.00
2017,3,040,21,11000.00
2017,3,1700,21,5000.00
2017,3,1710,21,1000.00
2017,3,1720,21,2000.00
2017,3,1730,21,2000.00
2017,3,1740,21,7000.00
2017,3,1750,21,2000.00
2017,3,1760,21,3000.00
2017,3,1800,21,3000.00
2017,3,1810,21,5000.00
2017,3,1820,21,3000.00
2017,3,4700,21,2000.00
2017,3,4710,21,1000.00
2017,3,4720,21,1000.00
2017,3,4730,21,1000.00
2017,3,4740,21,3000.00
2017,3,4750,21,2000.00
2017,3,4760,21,1000.00
