EMPLOYEE_SURVEY_DATE,ORGANIZATION_CODE,POSITION_CODE,SATISFACTION_CODE,EMPLOYEE_TOPIC_CODE,EMPLOYEE_TOPIC_SCORE
2019-05-15 00:00:00.0,031,5600,3,53,0.712
2019-05-15 00:00:00.0,031,5600,2,54,0.585
2019-05-15 00:00:00.0,031,5700,3,50,0.796
2019-05-15 00:00:00.0,031,5700,4,51,0.851
2019-05-15 00:00:00.0,031,5700,4,52,0.86
2019-05-15 00:00:00.0,031,5700,3,53,0.72
2019-05-15 00:00:00.0,031,5700,3,54,0.753
2019-05-15 00:00:00.0,032,5400,3,50,0.728
2019-05-15 00:00:00.0,032,5400,3,51,0.75
2019-05-15 00:00:00.0,032,5400,4,52,0.869
2019-05-15 00:00:00.0,032,5400,3,53,0.758
2019-05-15 00:00:00.0,032,5400,2,54,0.537
2019-05-15 00:00:00.0,032,5500,3,50,0.719
2019-05-15 00:00:00.0,032,5500,3,51,0.787
2019-05-15 00:00:00.0,032,5500,4,52,0.851
2019-05-15 00:00:00.0,032,5500,3,53,0.677
2019-05-15 00:00:00.0,032,5500,2,54,0.561
2019-05-15 00:00:00.0,032,5600,3,50,0.674
2019-05-15 00:00:00.0,032,5600,3,51,0.714
2019-05-15 00:00:00.0,032,5600,3,52,0.796
2019-05-15 00:00:00.0,032,5600,2,53,0.554
2019-05-15 00:00:00.0,032,5600,2,54,0.633
2019-05-15 00:00:00.0,032,5700,3,50,0.709
2019-05-15 00:00:00.0,032,5700,3,51,0.763
2019-05-15 00:00:00.0,032,5700,3,52,0.778
2019-05-15 00:00:00.0,032,5700,3,53,0.707
2019-05-15 00:00:00.0,032,5700,2,54,0.59
2019-05-15 00:00:00.0,033,5400,3,50,0.694
2019-05-15 00:00:00.0,033,5400,3,51,0.769
2019-05-15 00:00:00.0,033,5400,3,52,0.787
2019-05-15 00:00:00.0,033,5400,2,53,0.546
2019-05-15 00:00:00.0,033,5400,3,54,0.674
2019-05-15 00:00:00.0,033,5500,3,50,0.695
2019-05-15 00:00:00.0,033,5500,3,51,0.659
2019-05-15 00:00:00.0,033,5500,3,52,0.787
2019-05-15 00:00:00.0,033,5500,3,53,0.741
2019-05-15 00:00:00.0,033,5500,2,54,0.593
2019-05-15 00:00:00.0,033,5600,3,50,0.686
2019-05-15 00:00:00.0,033,5600,3,51,0.755
2019-05-15 00:00:00.0,033,5600,3,52,0.718
2019-05-15 00:00:00.0,033,5600,2,53,0.643
2019-05-15 00:00:00.0,033,5600,2,54,0.629
2019-05-15 00:00:00.0,033,5700,3,50,0.733
2019-05-15 00:00:00.0,033,5700,4,51,0.819
2019-05-15 00:00:00.0,033,5700,3,52,0.718
2019-05-15 00:00:00.0,033,5700,3,53,0.692
2019-05-15 00:00:00.0,033,5700,3,54,0.701
2020-05-15 00:00:00.0,8730,3900,5,52,0.94
2020-05-15 00:00:00.0,8730,3900,3,53,0.707
2020-05-15 00:00:00.0,8730,3900,1,54,0.508
2020-05-15 00:00:00.0,8730,4000,4,50,0.812
2020-05-15 00:00:00.0,8730,4000,4,51,0.846
2020-05-15 00:00:00.0,8730,4000,4,52,0.902
2020-05-15 00:00:00.0,8730,4000,4,53,0.837
2020-05-15 00:00:00.0,8730,4000,3,54,0.664
2020-05-15 00:00:00.0,6740,2100,4,50,0.818
2020-05-15 00:00:00.0,6740,2100,3,51,0.796
2020-05-15 00:00:00.0,6740,2100,4,52,0.873
2020-05-15 00:00:00.0,6740,2100,4,53,0.875
2020-05-15 00:00:00.0,6740,2100,3,54,0.726
2020-05-15 00:00:00.0,6740,2200,3,50,0.77
2020-05-15 00:00:00.0,6740,2200,3,51,0.791
2020-05-15 00:00:00.0,6740,2200,4,52,0.831
2020-05-15 00:00:00.0,6740,2200,3,53,0.715
2020-05-15 00:00:00.0,6740,2200,3,54,0.744
2020-05-15 00:00:00.0,6740,2300,3,50,0.755
2020-05-15 00:00:00.0,6740,2300,3,51,0.687
2020-05-15 00:00:00.0,6740,2300,4,52,0.853
2020-05-15 00:00:00.0,6740,2300,3,53,0.681
2020-05-15 00:00:00.0,6740,2300,3,54,0.798
2020-05-15 00:00:00.0,6740,2400,3,50,0.787
2020-05-15 00:00:00.0,6740,2400,4,51,0.9
2020-05-15 00:00:00.0,6740,2400,3,52,0.801
2020-05-15 00:00:00.0,6740,2400,3,53,0.754
2020-05-15 00:00:00.0,6740,2400,3,54,0.691
2020-05-15 00:00:00.0,6740,2500,3,50,0.771
2020-05-15 00:00:00.0,6740,2500,3,51,0.794
2020-05-15 00:00:00.0,6740,2500,4,52,0.834
2020-05-15 00:00:00.0,6740,2500,3,53,0.711
2020-05-15 00:00:00.0,6740,2500,3,54,0.743
2020-05-15 00:00:00.0,6740,2600,3,50,0.794
2020-05-15 00:00:00.0,6740,2600,4,51,0.865
2020-05-15 00:00:00.0,6740,2600,4,52,0.835
2020-05-15 00:00:00.0,6740,2600,3,53,0.766
2020-05-15 00:00:00.0,6740,2600,3,54,0.709
2020-05-15 00:00:00.0,6750,4100,3,50,0.808
2020-05-15 00:00:00.0,6750,4100,4,51,0.888
2020-05-15 00:00:00.0,6750,4100,4,52,0.902
2020-05-15 00:00:00.0,6750,4100,2,53,0.638
2020-05-15 00:00:00.0,6750,4100,3,54,0.804
2020-05-15 00:00:00.0,6750,4200,4,50,0.835
2020-05-15 00:00:00.0,6750,4200,5,51,0.915
2020-05-15 00:00:00.0,6750,4200,4,52,0.892
2020-05-15 00:00:00.0,6750,4200,3,53,0.681
2020-05-15 00:00:00.0,6750,4200,4,54,0.851
2020-05-15 00:00:00.0,6760,3100,3,50,0.781
2020-05-15 00:00:00.0,6760,3100,4,51,0.876
2020-05-15 00:00:00.0,6760,3100,2,52,0.593
2020-05-15 00:00:00.0,6760,3100,4,53,0.841
2020-05-15 00:00:00.0,6760,3100,4,54,0.815
2020-05-15 00:00:00.0,6760,3200,3,50,0.766
2020-05-15 00:00:00.0,6760,3200,4,51,0.876
2020-05-15 00:00:00.0,6760,3200,2,52,0.593
2020-05-15 00:00:00.0,6760,3200,4,53,0.813
2020-05-15 00:00:00.0,6760,3200,3,54,0.781
2020-05-15 00:00:00.0,6760,3300,3,50,0.783
2020-05-15 00:00:00.0,6760,3300,4,51,0.846
2018-05-16 00:00:00.0,009,5400,3,50,0.741
2018-05-16 00:00:00.0,009,5400,3,51,0.804
2018-05-16 00:00:00.0,009,5400,3,52,0.767
2018-05-16 00:00:00.0,009,5400,2,53,0.629
2018-05-16 00:00:00.0,009,5400,3,54,0.764
2018-05-16 00:00:00.0,009,5500,3,50,0.728
2018-05-16 00:00:00.0,009,5500,4,51,0.822
2018-05-16 00:00:00.0,009,5500,2,52,0.601
2018-05-16 00:00:00.0,009,5500,3,53,0.715
2018-05-16 00:00:00.0,009,5500,3,54,0.772
2018-05-16 00:00:00.0,009,5600,3,50,0.677
2018-05-16 00:00:00.0,009,5600,3,51,0.795
2018-05-16 00:00:00.0,009,5600,3,52,0.721
2018-05-16 00:00:00.0,009,5600,2,53,0.556
2018-05-16 00:00:00.0,009,5600,2,54,0.634
2018-05-16 00:00:00.0,009,5700,3,50,0.74
2018-05-16 00:00:00.0,009,5700,4,51,0.835
2018-05-16 00:00:00.0,009,5700,4,52,0.865
2018-05-16 00:00:00.0,009,5700,3,53,0.656
2018-05-16 00:00:00.0,009,5700,2,54,0.604
2018-05-16 00:00:00.0,013,5400,4,50,0.81
2018-05-16 00:00:00.0,013,5400,4,51,0.822
2018-05-16 00:00:00.0,013,5400,4,52,0.841
2018-05-16 00:00:00.0,013,5400,3,53,0.789
2018-05-16 00:00:00.0,013,5400,3,54,0.789
2018-05-16 00:00:00.0,013,5500,3,50,0.763
2018-05-16 00:00:00.0,013,5500,3,51,0.693
2018-05-16 00:00:00.0,013,5500,4,52,0.896
2018-05-16 00:00:00.0,013,5500,4,53,0.887
2018-05-16 00:00:00.0,013,5500,2,54,0.577
2018-05-16 00:00:00.0,013,5700,3,50,0.677
2018-05-16 00:00:00.0,013,5700,3,51,0.795
2018-05-16 00:00:00.0,013,5700,3,52,0.736
2018-05-16 00:00:00.0,013,5700,2,53,0.606
2018-05-16 00:00:00.0,013,5700,2,54,0.569
2018-05-16 00:00:00.0,014,5400,3,50,0.745
2018-05-16 00:00:00.0,014,5400,3,51,0.785
2018-05-16 00:00:00.0,014,5400,2,52,0.647
2018-05-16 00:00:00.0,014,5400,3,53,0.757
2018-05-16 00:00:00.0,014,5400,3,54,0.789
2018-05-16 00:00:00.0,014,5600,3,50,0.724
2018-05-16 00:00:00.0,014,5600,3,51,0.809
2018-05-16 00:00:00.0,014,5600,4,52,0.813
2018-05-16 00:00:00.0,014,5600,2,53,0.625
2018-05-16 00:00:00.0,014,5600,3,54,0.65
2018-05-16 00:00:00.0,014,5700,3,50,0.721
2018-05-16 00:00:00.0,014,5700,3,51,0.716
2018-05-16 00:00:00.0,014,5700,3,52,0.809
2018-05-16 00:00:00.0,014,5700,3,53,0.67
2018-05-16 00:00:00.0,014,5700,3,54,0.691
2018-05-16 00:00:00.0,015,5400,3,50,0.744
2018-05-16 00:00:00.0,015,5400,3,51,0.748
2018-05-16 00:00:00.0,015,5400,4,52,0.841
2018-05-16 00:00:00.0,015,5400,2,53,0.622
2018-05-16 00:00:00.0,015,5400,3,54,0.764
2018-05-16 00:00:00.0,015,5500,3,50,0.779
2018-05-16 00:00:00.0,015,5500,3,51,0.739
2018-05-16 00:00:00.0,015,5500,4,52,0.822
2018-05-16 00:00:00.0,015,5500,3,53,0.781
2018-05-16 00:00:00.0,015,5500,3,54,0.772
2018-05-16 00:00:00.0,015,5600,3,50,0.747
2018-05-16 00:00:00.0,015,5600,4,51,0.873
2018-05-16 00:00:00.0,015,5600,4,52,0.813
2018-05-16 00:00:00.0,015,5600,2,53,0.626
2018-05-16 00:00:00.0,015,5600,3,54,0.675
2018-05-16 00:00:00.0,015,5700,3,50,0.684
2018-05-16 00:00:00.0,015,5700,3,51,0.781
2018-05-16 00:00:00.0,015,5700,3,52,0.688
2018-05-16 00:00:00.0,8740,2400,3,53,0.684
2018-05-16 00:00:00.0,8740,2400,3,54,0.75
2018-05-16 00:00:00.0,8740,2500,3,50,0.739
2018-05-16 00:00:00.0,8740,2500,3,51,0.711
2018-05-16 00:00:00.0,8740,2500,3,52,0.774
2018-05-16 00:00:00.0,8740,2500,3,53,0.728
2018-05-16 00:00:00.0,8740,2500,3,54,0.744
2018-05-16 00:00:00.0,8740,2600,3,50,0.69
2018-05-16 00:00:00.0,8740,2600,3,51,0.742
2018-05-16 00:00:00.0,8740,2600,3,52,0.76
2018-05-16 00:00:00.0,8740,2600,3,53,0.672
2018-05-16 00:00:00.0,8740,2600,2,54,0.587
2018-05-16 00:00:00.0,8750,4100,3,50,0.698
2018-05-16 00:00:00.0,8750,4100,3,51,0.656
2018-05-16 00:00:00.0,8750,4100,3,52,0.73
2018-05-16 00:00:00.0,8750,4100,3,53,0.683
2018-05-16 00:00:00.0,8750,4100,3,54,0.724
2018-05-16 00:00:00.0,8750,4200,3,50,0.721
2018-05-16 00:00:00.0,8750,4200,3,51,0.791
2018-05-16 00:00:00.0,8750,4200,3,52,0.765
2018-05-16 00:00:00.0,8750,4200,2,53,0.647
2018-05-16 00:00:00.0,8750,4200,3,54,0.681
2018-05-16 00:00:00.0,8760,3100,3,50,0.715
2018-05-16 00:00:00.0,8760,3100,3,51,0.739
2018-05-16 00:00:00.0,8760,3100,2,52,0.636
2018-05-16 00:00:00.0,8760,3100,4,53,0.845
2018-05-16 00:00:00.0,8760,3100,2,54,0.642
2018-05-16 00:00:00.0,8760,3300,3,50,0.768
2018-05-16 00:00:00.0,8760,3300,4,51,0.865
2018-05-16 00:00:00.0,8760,3300,3,52,0.689
2018-05-16 00:00:00.0,8760,3300,4,53,0.81
2018-05-16 00:00:00.0,8760,3300,3,54,0.707
2018-05-16 00:00:00.0,8760,3400,3,50,0.76
2018-05-16 00:00:00.0,8760,3400,4,51,0.869
2018-05-16 00:00:00.0,8760,3400,3,52,0.699
2018-05-16 00:00:00.0,8760,3400,3,53,0.804
2018-05-16 00:00:00.0,8760,3400,3,54,0.667
2018-05-16 00:00:00.0,8800,5200,3,50,0.734
2018-05-16 00:00:00.0,8800,5200,3,51,0.684
2018-05-16 00:00:00.0,8800,5200,4,52,0.896
2020-05-15 00:00:00.0,013,5700,3,54,0.724
2020-05-15 00:00:00.0,014,5400,3,50,0.737
2020-05-15 00:00:00.0,014,5400,2,51,0.64
2020-05-15 00:00:00.0,014,5400,3,52,0.708
2020-05-15 00:00:00.0,014,5400,3,53,0.766
2020-05-15 00:00:00.0,014,5400,4,54,0.833
2020-05-15 00:00:00.0,014,5600,3,50,0.734
2020-05-15 00:00:00.0,014,5600,2,51,0.645
2020-05-15 00:00:00.0,014,5600,3,52,0.781
2020-05-15 00:00:00.0,014,5600,3,53,0.74
2020-05-15 00:00:00.0,014,5600,3,54,0.768
2020-05-15 00:00:00.0,014,5700,3,50,0.746
2020-05-15 00:00:00.0,014,5700,3,51,0.711
2020-05-15 00:00:00.0,014,5700,3,52,0.781
2020-05-15 00:00:00.0,014,5700,3,53,0.753
2020-05-15 00:00:00.0,014,5700,3,54,0.738
2020-05-15 00:00:00.0,015,5400,3,50,0.723
2020-05-15 00:00:00.0,015,5400,4,51,0.895
2020-05-15 00:00:00.0,015,5400,4,52,0.873
2020-05-15 00:00:00.0,015,5400,2,53,0.515
2020-05-15 00:00:00.0,015,5400,2,54,0.61
2020-05-15 00:00:00.0,015,5500,4,50,0.81
2020-05-15 00:00:00.0,015,5500,4,51,0.862
2020-05-15 00:00:00.0,015,5500,4,52,0.873
2020-05-15 00:00:00.0,015,5500,3,53,0.727
2020-05-15 00:00:00.0,015,5500,3,54,0.777
2020-05-15 00:00:00.0,015,5600,3,50,0.753
2020-05-15 00:00:00.0,015,5600,4,51,0.843
2020-05-15 00:00:00.0,015,5600,4,52,0.858
2020-05-15 00:00:00.0,015,5600,2,53,0.583
2020-05-15 00:00:00.0,015,5600,3,54,0.726
2020-05-15 00:00:00.0,015,5700,3,50,0.748
2020-05-15 00:00:00.0,015,5700,4,51,0.833
2020-05-15 00:00:00.0,015,5700,4,52,0.839
2020-05-15 00:00:00.0,015,5700,2,53,0.625
2020-05-15 00:00:00.0,015,5700,3,54,0.696
2020-05-15 00:00:00.0,017,5400,3,50,0.801
2020-05-15 00:00:00.0,017,5400,3,51,0.729
2020-05-15 00:00:00.0,017,5400,5,52,0.911
2020-05-15 00:00:00.0,017,5400,4,53,0.825
2020-05-15 00:00:00.0,017,5400,3,54,0.738
2020-05-15 00:00:00.0,017,5500,3,50,0.796
2020-05-15 00:00:00.0,017,5500,3,51,0.721
2020-05-15 00:00:00.0,017,5500,4,52,0.873
2020-05-15 00:00:00.0,017,5500,4,53,0.858
2020-05-15 00:00:00.0,017,5500,3,54,0.732
2020-05-15 00:00:00.0,017,5600,3,50,0.732
2020-05-15 00:00:00.0,017,5600,3,51,0.707
2020-05-15 00:00:00.0,017,5600,3,52,0.76
2020-05-15 00:00:00.0,017,5600,3,53,0.766
2020-05-15 00:00:00.0,017,5600,3,54,0.696
2020-05-15 00:00:00.0,017,5700,3,50,0.745
2020-05-15 00:00:00.0,017,5700,3,51,0.771
2020-05-15 00:00:00.0,017,5700,3,52,0.747
2020-05-15 00:00:00.0,017,5700,3,53,0.757
2020-05-15 00:00:00.0,017,5700,3,54,0.704
2020-05-15 00:00:00.0,018,5400,3,50,0.807
2020-05-15 00:00:00.0,018,5400,4,51,0.813
2020-05-15 00:00:00.0,018,5400,4,52,0.824
2020-05-15 00:00:00.0,018,5400,4,53,0.817
2020-05-15 00:00:00.0,018,5400,3,54,0.772
2020-05-15 00:00:00.0,5810,4800,3,50,0.767
2020-05-15 00:00:00.0,5810,4800,5,51,0.914
2020-05-15 00:00:00.0,5810,4800,3,52,0.668
2020-05-15 00:00:00.0,5810,4800,3,53,0.712
2020-05-15 00:00:00.0,5810,4800,3,54,0.774
2020-05-15 00:00:00.0,5810,5800,3,50,0.777
2020-05-15 00:00:00.0,5810,5800,3,51,0.753
2020-05-15 00:00:00.0,5810,5800,4,52,0.824
2020-05-15 00:00:00.0,5810,5800,3,53,0.706
2020-05-15 00:00:00.0,5810,5800,4,54,0.824
2020-05-15 00:00:00.0,5820,4900,2,50,0.61
2020-05-15 00:00:00.0,5820,4900,2,51,0.641
2020-05-15 00:00:00.0,5820,4900,3,52,0.748
2020-05-15 00:00:00.0,5820,4900,1,53,0.48
2020-05-15 00:00:00.0,5820,4900,2,54,0.57
2020-05-15 00:00:00.0,5820,5000,2,50,0.621
2020-05-15 00:00:00.0,5820,5000,3,51,0.741
2020-05-15 00:00:00.0,1740,2600,3,51,0.782
2020-05-15 00:00:00.0,1740,2600,4,52,0.835
2020-05-15 00:00:00.0,1740,2600,3,53,0.715
2020-05-15 00:00:00.0,1740,2600,3,54,0.715
2020-05-15 00:00:00.0,1750,4100,3,50,0.729
2020-05-15 00:00:00.0,1750,4100,3,51,0.707
2020-05-15 00:00:00.0,1750,4100,4,52,0.873
2020-05-15 00:00:00.0,1750,4100,2,53,0.57
2020-05-15 00:00:00.0,1750,4100,3,54,0.767
2020-05-15 00:00:00.0,1750,4200,3,50,0.748
2020-05-15 00:00:00.0,1750,4200,3,51,0.733
2020-05-15 00:00:00.0,1750,4200,5,52,0.919
2020-05-15 00:00:00.0,1750,4200,2,53,0.604
2020-05-15 00:00:00.0,1750,4200,3,54,0.737
2020-05-15 00:00:00.0,1760,3100,3,50,0.738
2020-05-15 00:00:00.0,1760,3100,3,51,0.687
2020-05-15 00:00:00.0,1760,3100,3,52,0.766
2020-05-15 00:00:00.0,1760,3100,3,53,0.717
2020-05-15 00:00:00.0,1760,3100,3,54,0.781
2020-05-15 00:00:00.0,1760,3200,3,50,0.72
2020-05-15 00:00:00.0,1760,3200,2,51,0.612
2020-05-15 00:00:00.0,1760,3200,3,52,0.75
2020-05-15 00:00:00.0,1760,3200,4,53,0.841
2020-05-15 00:00:00.0,1760,3200,3,54,0.678
2020-05-15 00:00:00.0,1760,3300,3,50,0.678
2020-05-15 00:00:00.0,1760,3300,2,51,0.624
2020-05-15 00:00:00.0,1760,3300,3,52,0.783
2020-05-15 00:00:00.0,1760,3300,3,53,0.688
2020-05-15 00:00:00.0,1760,3300,2,54,0.618
2020-05-15 00:00:00.0,1760,3400,3,50,0.76
2020-05-15 00:00:00.0,1760,3400,3,51,0.746
2020-05-15 00:00:00.0,1760,3400,3,52,0.705
2020-05-15 00:00:00.0,1760,3400,4,53,0.827
2020-05-15 00:00:00.0,1760,3400,3,54,0.76
2020-05-15 00:00:00.0,1800,5200,3,50,0.689
2020-05-15 00:00:00.0,1800,5200,3,51,0.763
2020-05-15 00:00:00.0,1800,5200,2,52,0.591
2020-05-15 00:00:00.0,1800,5200,3,53,0.74
2020-05-15 00:00:00.0,1800,5200,3,54,0.661
2020-05-15 00:00:00.0,1800,5300,3,50,0.808
2020-05-15 00:00:00.0,1800,5300,3,51,0.733
2020-05-15 00:00:00.0,1800,5300,4,52,0.848
2020-05-15 00:00:00.0,1800,5300,4,53,0.851
2020-05-15 00:00:00.0,1800,5300,3,54,0.798
2020-05-15 00:00:00.0,1810,4600,3,50,0.734
2020-05-15 00:00:00.0,1810,4600,2,51,0.553
2020-05-15 00:00:00.0,1810,4600,3,52,0.724
2020-05-15 00:00:00.0,1810,4600,4,53,0.851
2020-05-15 00:00:00.0,1810,4600,3,54,0.807
2020-05-15 00:00:00.0,1810,4700,4,50,0.817
2020-05-15 00:00:00.0,1810,4700,4,51,0.833
2020-05-15 00:00:00.0,1810,4700,3,52,0.733
2020-05-15 00:00:00.0,1810,4700,4,53,0.865
2020-05-15 00:00:00.0,1810,4700,4,54,0.839
2020-05-15 00:00:00.0,1810,4800,3,50,0.797
2020-05-15 00:00:00.0,1810,4800,3,51,0.79
2020-05-15 00:00:00.0,1810,4800,3,52,0.742
2020-05-15 00:00:00.0,1810,4800,4,53,0.831
2020-05-15 00:00:00.0,1810,4800,4,54,0.826
2020-05-15 00:00:00.0,1810,5800,3,50,0.785
2020-05-15 00:00:00.0,1810,5800,3,51,0.749
2020-05-15 00:00:00.0,1810,5800,3,52,0.766
2020-05-15 00:00:00.0,1810,5800,4,53,0.849
2020-05-15 00:00:00.0,1810,5800,3,54,0.775
2020-05-15 00:00:00.0,1820,4900,3,50,0.69
2017-05-17 00:00:00.0,1720,4400,3,53,0.739
2017-05-17 00:00:00.0,1720,4400,3,54,0.762
2017-05-17 00:00:00.0,1730,3800,3,50,0.783
2017-05-17 00:00:00.0,1730,3800,4,51,0.818
2017-05-17 00:00:00.0,1730,3800,4,52,0.845
2017-05-17 00:00:00.0,1730,3800,3,53,0.801
2017-05-17 00:00:00.0,1730,3800,3,54,0.669
2017-05-17 00:00:00.0,1730,3900,3,50,0.692
2017-05-17 00:00:00.0,1730,3900,3,51,0.757
2017-05-17 00:00:00.0,1730,3900,2,52,0.634
2017-05-17 00:00:00.0,1730,3900,3,53,0.73
2017-05-17 00:00:00.0,1730,3900,2,54,0.648
2017-05-17 00:00:00.0,1730,4000,3,50,0.737
2017-05-17 00:00:00.0,1730,4000,4,51,0.81
2017-05-17 00:00:00.0,1730,4000,3,52,0.735
2017-05-17 00:00:00.0,1730,4000,3,53,0.748
2017-05-17 00:00:00.0,1730,4000,3,54,0.656
2017-05-17 00:00:00.0,1740,1900,3,50,0.778
2017-05-17 00:00:00.0,1740,1900,3,51,0.783
2017-05-17 00:00:00.0,1740,1900,3,52,0.792
2017-05-17 00:00:00.0,1740,1900,3,53,0.674
2017-05-17 00:00:00.0,1740,1900,4,54,0.862
2017-05-17 00:00:00.0,1740,2000,3,50,0.711
2017-05-17 00:00:00.0,1740,2000,3,51,0.774
2018-05-16 00:00:00.0,6760,3400,3,54,0.748
2018-05-16 00:00:00.0,6800,5200,3,50,0.759
2018-05-16 00:00:00.0,6800,5200,4,51,0.822
2018-05-16 00:00:00.0,6800,5200,4,52,0.822
2018-05-16 00:00:00.0,6800,5200,3,53,0.674
2018-05-16 00:00:00.0,6800,5200,3,54,0.716
2018-05-16 00:00:00.0,6800,5300,3,50,0.792
2018-05-16 00:00:00.0,6800,5300,4,51,0.841
2018-05-16 00:00:00.0,6800,5300,3,52,0.762
2018-05-16 00:00:00.0,6800,5300,4,53,0.832
2018-05-16 00:00:00.0,6800,5300,3,54,0.732
2018-05-16 00:00:00.0,6810,4600,3,50,0.713
2018-05-16 00:00:00.0,6810,4600,3,51,0.758
2018-05-16 00:00:00.0,6810,4600,2,52,0.565
2018-05-16 00:00:00.0,6810,4600,4,53,0.813
2018-05-16 00:00:00.0,6810,4600,3,54,0.716
2018-05-16 00:00:00.0,6810,4700,3,50,0.74
2018-05-16 00:00:00.0,6810,4700,3,51,0.795
2018-05-16 00:00:00.0,6810,4700,2,52,0.599
2018-05-16 00:00:00.0,6810,4700,4,53,0.832
2018-05-16 00:00:00.0,6810,4700,3,54,0.732
2018-05-16 00:00:00.0,6810,4800,3,50,0.749
2018-05-16 00:00:00.0,6810,4800,3,51,0.782
2018-05-16 00:00:00.0,6810,4800,3,52,0.672
2018-05-16 00:00:00.0,6810,4800,4,53,0.864
2018-05-16 00:00:00.0,6810,4800,3,54,0.679
2018-05-16 00:00:00.0,6810,5800,3,50,0.746
2018-05-16 00:00:00.0,6810,5800,3,51,0.795
2018-05-16 00:00:00.0,6810,5800,3,52,0.739
2018-05-16 00:00:00.0,6810,5800,4,53,0.832
2018-05-16 00:00:00.0,6810,5800,2,54,0.618
2018-05-16 00:00:00.0,6820,4900,3,50,0.664
2018-05-16 00:00:00.0,6820,4900,3,51,0.721
2018-05-16 00:00:00.0,6820,4900,3,52,0.721
2018-05-16 00:00:00.0,6820,4900,3,53,0.66
2018-05-16 00:00:00.0,6820,4900,2,54,0.553
2018-05-16 00:00:00.0,6820,5000,2,50,0.623
2018-05-16 00:00:00.0,6820,5000,2,51,0.575
2018-05-16 00:00:00.0,6820,5000,2,52,0.634
2018-05-16 00:00:00.0,6820,5000,2,53,0.647
2018-05-16 00:00:00.0,6820,5000,2,54,0.634
2018-05-16 00:00:00.0,6820,5100,2,50,0.621
2018-05-16 00:00:00.0,6820,5100,2,51,0.532
2018-05-16 00:00:00.0,6820,5100,2,52,0.603
2018-05-16 00:00:00.0,6820,5100,3,53,0.711
2018-05-16 00:00:00.0,6820,5100,2,54,0.637
2018-05-16 00:00:00.0,7700,4500,3,50,0.783
2018-05-16 00:00:00.0,7700,4500,4,51,0.869
2018-05-16 00:00:00.0,7700,4500,2,52,0.619
2018-05-16 00:00:00.0,7700,4500,4,53,0.878
2018-05-16 00:00:00.0,7700,4500,3,54,0.764
2018-05-16 00:00:00.0,7710,3500,4,50,0.815
2018-05-16 00:00:00.0,7710,3500,3,51,0.776
2018-05-16 00:00:00.0,7710,3500,4,52,0.859
2018-05-16 00:00:00.0,7710,3500,4,53,0.859
2018-05-16 00:00:00.0,7710,3500,3,54,0.764
2018-05-16 00:00:00.0,7710,3600,3,50,0.76
2018-05-16 00:00:00.0,7710,3600,3,51,0.804
2018-05-16 00:00:00.0,7710,3600,4,52,0.813
2018-05-16 00:00:00.0,7710,3600,3,53,0.758
2018-05-16 00:00:00.0,7710,3600,3,54,0.663
2018-05-16 00:00:00.0,7710,3700,3,50,0.75
2018-05-16 00:00:00.0,7710,3700,3,51,0.776
2018-05-16 00:00:00.0,7710,3700,3,52,0.795
2018-05-16 00:00:00.0,7710,3700,3,53,0.795
2018-05-16 00:00:00.0,7710,3700,2,54,0.634
2018-05-16 00:00:00.0,7720,4300,3,50,0.735
2018-05-16 00:00:00.0,7720,4300,3,51,0.665
2018-05-16 00:00:00.0,7720,4300,3,52,0.679
2018-05-16 00:00:00.0,7720,4300,4,53,0.855
2018-05-16 00:00:00.0,7720,4300,3,54,0.74
2020-05-15 00:00:00.0,018,5500,3,50,0.772
2020-05-15 00:00:00.0,018,5500,3,51,0.67
2020-05-15 00:00:00.0,018,5500,3,52,0.79
2020-05-15 00:00:00.0,018,5500,4,53,0.856
2020-05-15 00:00:00.0,018,5500,3,54,0.772
2017-05-17 00:00:00.0,6740,2300,3,51,0.704
2017-05-17 00:00:00.0,6740,2300,3,52,0.801
2017-05-17 00:00:00.0,6740,2300,2,53,0.619
2017-05-17 00:00:00.0,6740,2300,3,54,0.717
2017-05-17 00:00:00.0,6740,2400,3,50,0.775
2017-05-17 00:00:00.0,6740,2400,3,51,0.792
2017-05-17 00:00:00.0,6740,2400,3,52,0.801
2017-05-17 00:00:00.0,6740,2400,3,53,0.689
2017-05-17 00:00:00.0,6740,2400,4,54,0.817
2017-05-17 00:00:00.0,6740,2500,3,50,0.776
2017-05-17 00:00:00.0,6740,2500,3,51,0.806
2017-05-17 00:00:00.0,6740,2500,3,52,0.801
2017-05-17 00:00:00.0,6740,2500,3,53,0.705
2017-05-17 00:00:00.0,6740,2500,3,54,0.791
2017-05-17 00:00:00.0,6740,2600,3,50,0.711
2017-05-17 00:00:00.0,6740,2600,3,51,0.669
2017-05-17 00:00:00.0,6740,2600,3,52,0.689
2017-05-17 00:00:00.0,6740,2600,3,53,0.702
2017-05-17 00:00:00.0,6740,2600,3,54,0.784
2017-05-17 00:00:00.0,6750,4100,3,50,0.715
2017-05-17 00:00:00.0,6750,4100,3,51,0.722
2017-05-17 00:00:00.0,6750,4100,3,52,0.757
2017-05-17 00:00:00.0,6750,4100,2,53,0.572
2017-05-17 00:00:00.0,6750,4100,3,54,0.807
2017-05-17 00:00:00.0,6750,4200,3,50,0.782
2017-05-17 00:00:00.0,6750,4200,3,51,0.704
2017-05-17 00:00:00.0,6750,4200,3,52,0.801
